#start
# timestamp, 	data
1474157460.0,	104059
1474157581.0,	104069
1474157700.0,	104074
1474157821.0,	104194
1474157941.0,	104260
1474158060.0,	104407
1474158181.0,	104434
1474158300.0,	104436
1474158420.0,	104546
1474158541.0,	104576
1474158780.0,	104615
1474158900.0,	105625
1474159020.0,	105645
1474159621.0,	105755
1474159861.0,	105759
1474159981.0,	106000
1474160100.0,	106200
1474160220.0,	106280
1474160341.0,	106380
1474160461.0,	106453
1474160580.0,	106464
1474160700.0,	106490
1474160820.0,	106595
1474160941.0,	106654
1474161061.0,	106705
1474161181.0,	106735
1474161300.0,	106796
1474161420.0,	106860
1474161540.0,	106925
1474161661.0,	107035
1474161780.0,	107080
1474161900.0,	107149
1474162020.0,	107332
1474162140.0,	107513
1474162261.0,	107651
1474162381.0,	107661
1474162500.0,	107701
1474162620.0,	107962
1474162741.0,	107972
1474162981.0,	108034
1474163100.0,	108084
1474163220.0,	108106
1474163581.0,	108117
1474163940.0,	108127
1474164061.0,	108227
1474164541.0,	108229
1474165020.0,	108274
1474165142.0,	108284
1474165260.0,	108306
1474165620.0,	108311
1474165860.0,	108321
1474165980.0,	108346
1474166101.0,	108396
1474166220.0,	108469
1474166461.0,	108494
1474166581.0,	108541
1474166700.0,	108601
1474166820.0,	108917
1474166941.0,	108958
1474167060.0,	109149
1474167181.0,	109156
1474167300.0,	109631
1474167421.0,	110482
1474167540.0,	110646
1474167661.0,	110720
1474167780.0,	110930
1474167900.0,	110983
1474168020.0,	111175
1474168141.0,	111245
1474168260.0,	111324
1474168380.0,	111584
1474168501.0,	111689
1474168620.0,	111742
1474168740.0,	111904
1474168861.0,	112007
1474168980.0,	112024
1474169220.0,	112094
1474169341.0,	112271
1474169580.0,	112401
1474169700.0,	112467
1474169820.0,	112494
1474169941.0,	112694
1474170062.0,	112804
1474170180.0,	112845
1474170300.0,	112916
1474170421.0,	112947
1474170540.0,	113107
1474170661.0,	113122
1474170780.0,	113291
1474170900.0,	113488
1474171021.0,	113520
1474171140.0,	114181
1474171260.0,	114209
1474171380.0,	114239
1474171500.0,	114425
1474171620.0,	114491
1474171740.0,	114514
1474171861.0,	114753
1474171981.0,	114866
1474172101.0,	114938
1474172221.0,	115088
1474172340.0,	115154
1474172460.0,	115264
1474172700.0,	115441
1474172820.0,	115532
1474173060.0,	115542
1474173420.0,	115594
1474173660.0,	115604
1474175460.0,	115634
1474175940.0,	115645
1474176301.0,	115655
1474177980.0,	115667
1474178221.0,	115697
1474178340.0,	115699
1474178940.0,	115734
1474179061.0,	115744
1474180740.0,	115754
1474180980.0,	115755
1474181341.0,	115759
1474181580.0,	115869
1474182900.0,	115875
1474183500.0,	116005
1474183620.0,	116015
1474183980.0,	116017
1474184220.0,	116032
1474185180.0,	116043
1474185300.0,	116143
1474185540.0,	116153
1474186860.0,	116159
1474188540.0,	116189
1474188660.0,	116221
1474189140.0,	116241
1474189501.0,	116291
1474190101.0,	116320
1474191900.0,	116340
1474192380.0,	116342
1474192980.0,	116372
1474193580.0,	116382
1474193701.0,	116392
1474195501.0,	116403
1474196340.0,	116407
1474197540.0,	116417
1474197660.0,	116517
1474198981.0,	116547
1474199220.0,	116557
1474200300.0,	116567
1474201620.0,	116577
1474204500.0,	116579
1474204740.0,	116580
1474204980.0,	116690
1474206900.0,	116700
1474207501.0,	116733
1474208101.0,	116734
1474209060.0,	116746
1474210020.0,	116756
1474210500.0,	116766
1474210740.0,	116796
1474211700.0,	116806
1474211820.0,	116816
1474212061.0,	116876
1474212420.0,	116906
1474213740.0,	116936
1474214100.0,	116946
1474214580.0,	116974
1474214940.0,	117014
1474215060.0,	117039
1474215180.0,	117044
1474215301.0,	117196
1474215420.0,	117434
1474215540.0,	117644
1474215660.0,	117744
1474215781.0,	118126
1474215901.0,	118186
1474216020.0,	118438
1474216140.0,	118493
1474216260.0,	118568
1474216381.0,	118728
1474216500.0,	118859
1474216620.0,	119069
1474216740.0,	119079
1474216861.0,	119239
1474216980.0,	119470
1474217100.0,	119585
1474217221.0,	119825
1474217340.0,	120093
1474217460.0,	121123
1474217581.0,	121349
1474217700.0,	121452
1474217822.0,	121689
1474218060.0,	121733
1474218180.0,	121743
1474218301.0,	121753
1474218421.0,	121763
1474218540.0,	121787
1474218660.0,	121827
1474218780.0,	121897
1474218901.0,	121948
1474219021.0,	121997
1474219140.0,	122038
1474219260.0,	122063
1474219380.0,	122127
1474219501.0,	122186
1474219621.0,	122346
1474219740.0,	122677
1474219860.0,	122707
1474219980.0,	122727
1474220101.0,	122797
1474220221.0,	122906
1474220340.0,	122946
1474220580.0,	122966
1474220701.0,	123086
1474220821.0,	123186
1474220940.0,	123207
1474221061.0,	123217
1474221181.0,	123228
1474221300.0,	123278
1474221420.0,	123338
1474221541.0,	123551
1474221660.0,	123601
1474221781.0,	123626
1474221901.0,	123766
1474222021.0,	123880
1474222142.0,	123928
1474222260.0,	123938
1474222380.0,	124281
1474222501.0,	124322
1474222620.0,	124791
1474222741.0,	124875
1474222860.0,	124936
1474222980.0,	125144
1474223100.0,	125184
1474223221.0,	125734
1474223341.0,	125768
1474223462.0,	125803
1474223580.0,	125866
1474223701.0,	125922
1474223940.0,	125947
1474224061.0,	126017
1474224181.0,	126104
1474224300.0,	126139
1474224420.0,	126172
1474224541.0,	126328
1474224660.0,	126447
1474224781.0,	126632
1474224900.0,	126796
1474225020.0,	127119
1474225141.0,	127209
1474225260.0,	127278
1474225381.0,	127328
1474225501.0,	127413
1474225626.0,	127593
1474225741.0,	127610
1474225861.0,	127710
1474226102.0,	127720
1474226220.0,	127760
1474226340.0,	127790
1474226460.0,	128172
1474226581.0,	128272
1474226700.0,	128302
1474226940.0,	128346
1474227060.0,	128386
1474227180.0,	128657
1474227301.0,	128767
1474227421.0,	128888
1474227540.0,	128940
1474227660.0,	129040
1474227780.0,	129131
1474227901.0,	129314
1474228021.0,	129565
1474228140.0,	129681
