#start
# timestamp, 	data
1474016280,	29455
1474016340,	29455
1474016341,	29455
1474016400,	29455
1474016461,	29455
1474016461,	29455
1474016520,	29455
1474016581,	29455
1474016581,	29455
1474016641,	29455
1474016700,	29455
1474016700,	29455
1474016761,	29455
1474016820,	29455
1474016821,	29455
1474016880,	29455
1474016940,	29455
1474016941,	29455
1474017000,	29455
1474017060,	29485
1474017061,	29485
1474017121,	29485
1474017180,	29485
1474017181,	29485
1474017240,	29485
1474017300,	29515
1474017301,	29515
1474017360,	29515
1474017420,	29515
1474017421,	29515
1474017480,	29515
1474017541,	29515
1474017541,	29515
1474017601,	29515
1474017660,	29515
1474017660,	29515
1474017721,	29515
1474017780,	29515
1474017780,	29515
1474017841,	29515
1474017900,	29515
1474017901,	29515
1474017960,	29515
1474018020,	29515
1474018021,	29515
1474018080,	29515
1474018141,	29515
1474018141,	29515
1474018201,	29515
1474018260,	29515
1474018260,	29515
1474018321,	29515
1474018380,	29515
1474018380,	29515
1474018441,	29515
1474018500,	29585
1474018501,	29585
1474018560,	29585
1474018620,	29585
1474018621,	29585
1474018680,	29585
1474018740,	29585
1474018741,	29585
1474018800,	29585
1474018861,	29601
1474018861,	29601
1474018921,	29601
1474018980,	29601
1474018980,	29601
1474019041,	29601
1474019100,	29601
1474019101,	29601
1474019160,	29601
1474019220,	29612
1474019221,	29612
1474019280,	29612
1474019341,	29612
1474019341,	29612
1474019400,	29612
1474019460,	29612
1474019460,	29612
1474019521,	29612
1474019580,	29612
1474019580,	29612
1474019641,	29612
1474019700,	29742
1474019701,	29742
1474019760,	29742
1474019820,	29742
1474019821,	29742
1474019880,	29742
1474019940,	29742
1474019941,	29742
1474020000,	29742
1474020061,	29742
1474020061,	29742
1474020121,	29742
1474020180,	29742
1474020180,	29742
1474020241,	29742
1474020300,	29742
1474020301,	29742
1474020360,	29742
1474020420,	29742
1474020421,	29742
1474020480,	29742
1474020540,	29742
1474020541,	29742
1474020600,	29742
1474020661,	29742
1474020661,	29742
1474020721,	29742
1474020780,	29742
1474020780,	29742
1474020841,	29742
1474020900,	29742
1474020900,	29742
1474020961,	29742
1474021020,	29742
1474021021,	29742
1474021080,	29742
1474021141,	29742
1474021141,	29742
1474021200,	29742
1474021261,	29742
1474021261,	29742
1474021321,	29742
1474021380,	29742
1474021380,	29742
1474021441,	29742
1474021500,	29742
1474021501,	29742
1474021560,	29742
1474021620,	29742
1474021621,	29742
1474021680,	29742
1474021740,	29742
1474021741,	29742
1474021800,	29742
1474021861,	29742
1474021861,	29742
1474021921,	29742
1474021980,	29742
1474021980,	29742
1474022041,	29742
1474022100,	29742
1474022100,	29742
1474022161,	29742
1474022220,	29742
1474022221,	29742
1474022280,	29742
1474022340,	29742
1474022341,	29742
1474022400,	29742
1474022461,	29742
1474022461,	29742
1474022520,	29742
1474022581,	29742
1474022581,	29742
1474022641,	29742
1474022700,	29742
1474022700,	29742
1474022761,	29742
1474022820,	29742
1474022821,	29742
1474022880,	29742
1474022940,	29742
1474022941,	29742
1474023000,	29742
1474023060,	29742
1474023061,	29742
1474023120,	29742
1474023181,	29742
1474023181,	29742
1474023241,	29742
1474023300,	29742
1474023300,	29742
1474023361,	29742
1474023420,	29742
1474023421,	29742
1474023480,	29742
1474023540,	29742
1474023541,	29742
1474023600,	29742
1474023660,	29742
1474023661,	29742
1474023720,	29742
1474023781,	29742
1474023781,	29742
1474023841,	29742
1474023900,	29752
1474023900,	29752
1474023961,	29752
1474024020,	29752
1474024020,	29752
1474024081,	29752
1474024140,	29752
1474024141,	29752
1474024200,	29752
1474024260,	29752
1474024261,	29752
1474024320,	29752
1474024381,	29752
1474024381,	29752
1474024440,	29752
1474024501,	29752
1474024501,	29752
1474024561,	29752
1474024620,	29752
1474024620,	29752
1474024681,	29752
1474024740,	29752
1474024741,	29752
1474024800,	29752
1474024860,	29752
1474024861,	29752
1474024920,	29752
1474024981,	29752
1474024981,	29752
1474025040,	29752
1474025101,	29752
1474025101,	29752
1474025161,	29752
1474025220,	29752
1474025220,	29752
1474025281,	29752
1474025340,	29752
1474025341,	29752
1474025400,	29752
1474025460,	29752
1474025461,	29752
1474025520,	29752
1474025581,	29752
1474025581,	29752
1474025640,	29752
1474025701,	29752
1474025701,	29752
1474025761,	29752
1474025820,	29755
1474025820,	29755
1474025881,	29755
1474025940,	29755
1474025941,	29755
1474026000,	29755
1474026060,	29755
1474026061,	29755
1474026120,	29755
1474026180,	29755
1474026181,	29755
1474026240,	29755
1474026301,	29755
1474026301,	29755
1474026361,	29755
1474026420,	29755
1474026420,	29755
1474026481,	29755
1474026540,	29755
1474026541,	29755
1474026600,	29755
1474026660,	29755
1474026661,	29755
1474026720,	29755
1474026780,	29755
1474026781,	29755
1474026840,	29755
1474026901,	29755
1474026901,	29755
1474026961,	29755
1474027020,	29755
1474027021,	29755
1474027080,	29755
1474027140,	29785
1474027141,	29785
1474027200,	29785
1474027260,	29785
1474027261,	29785
1474027321,	29785
1474027380,	29785
1474027380,	29785
1474027441,	29785
1474027500,	29785
1474027500,	29785
1474027561,	29785
1474027620,	29785
1474027621,	29785
1474027680,	29785
1474027740,	29785
1474027741,	29785
1474027800,	29785
1474027861,	29786
1474027861,	29786
1474027921,	29786
1474027980,	29792
1474027980,	29792
1474028041,	29792
1474028100,	29792
1474028100,	29792
1474028161,	29792
1474028220,	29792
1474028221,	29792
1474028280,	29792
1474028340,	29792
1474028341,	29792
1474028400,	29792
1474028461,	29802
1474028461,	29802
1474028520,	29802
1474028581,	29802
1474028581,	29802
1474028641,	29802
1474028700,	29902
1474028700,	29902
1474028761,	29902
1474028820,	29902
1474028821,	29902
1474028880,	29902
1474028940,	29902
1474028941,	29902
1474029000,	29902
1474029061,	29932
1474029061,	29932
1474029120,	29932
1474029181,	29942
1474029181,	29942
1474029241,	29942
1474029300,	29942
1474029301,	29942
1474029360,	29942
1474029420,	29942
1474029421,	29942
1474029480,	29942
1474029541,	29942
1474029541,	29942
1474029601,	29942
1474029660,	29942
1474029660,	29942
1474029721,	29942
1474029780,	29942
1474029780,	29942
1474029841,	29942
1474029900,	29942
1474029901,	29942
1474029960,	29942
1474030020,	29957
1474030021,	29957
1474030080,	29957
1474030141,	29957
1474030141,	29957
1474030201,	29957
1474030260,	29957
1474030260,	29957
1474030321,	29957
1474030380,	29967
1474030380,	29967
1474030441,	29967
1474030500,	29967
1474030501,	29967
1474030560,	29967
1474030620,	29967
1474030621,	29967
1474030680,	29967
1474030741,	29967
1474030741,	29967
1474030801,	29967
1474030860,	29980
1474030860,	29980
1474030921,	29980
1474030980,	29980
1474030981,	29980
1474031040,	29980
1474031100,	29980
1474031101,	29980
1474031160,	29980
1474031220,	29980
1474031221,	29980
1474031280,	29980
1474031341,	30015
1474031341,	30015
1474031401,	30015
1474031460,	30035
1474031460,	30035
1474031521,	30035
1474031580,	30035
1474031581,	30035
1474031640,	30035
1474031700,	30035
1474031701,	30035
1474031760,	30035
1474031820,	30035
1474031821,	30035
1474031880,	30035
1474031941,	30035
1474031941,	30035
1474032001,	30035
1474032060,	30035
1474032060,	30035
1474032121,	30035
1474032180,	30035
1474032181,	30035
1474032240,	30035
1474032300,	30035
1474032301,	30035
1474032360,	30035
1474032420,	30035
1474032421,	30035
1474032480,	30035
1474032541,	30035
1474032541,	30035
1474032601,	30035
1474032660,	30035
1474032660,	30035
1474032721,	30035
1474032780,	30035
1474032780,	30035
1474032841,	30035
1474032900,	30035
1474032901,	30035
1474032960,	30035
1474033020,	30035
1474033021,	30035
1474033080,	30035
1474033141,	30055
1474033141,	30055
1474033200,	30055
1474033261,	30055
1474033261,	30055
1474033321,	30055
1474033380,	30055
1474033380,	30055
1474033441,	30055
1474033500,	30055
1474033501,	30055
1474033560,	30055
1474033620,	30055
1474033621,	30055
1474033680,	30055
1474033741,	30055
1474033741,	30055
1474033800,	30055
1474033861,	30155
1474033861,	30155
1474033921,	30155
1474033980,	30155
1474033980,	30155
1474034041,	30155
1474034100,	30165
1474034101,	30165
1474034160,	30165
1474034220,	30265
1474034221,	30265
1474034280,	30265
1474034341,	30265
1474034341,	30265
1474034400,	30265
1474034461,	30275
1474034461,	30275
1474034521,	30275
1474034580,	30275
1474034580,	30275
1474034641,	30275
1474034700,	30375
1474034701,	30375
1474034760,	30375
1474034820,	30375
1474034821,	30375
1474034880,	30375
1474034941,	30405
1474034941,	30405
1474035001,	30405
1474035060,	30405
1474035060,	30405
1474035121,	30405
1474035180,	30405
1474035181,	30405
1474035240,	30405
1474035300,	30505
1474035301,	30505
1474035360,	30505
1474035421,	30605
1474035421,	30605
1474035481,	30605
1474035540,	30605
1474035540,	30605
1474035601,	30605
1474035660,	30615
1474035661,	30615
1474035720,	30615
1474035780,	30627
1474035781,	30627
1474035840,	30627
1474035900,	30627
1474035901,	30627
1474035960,	30627
1474036021,	30627
1474036021,	30627
1474036081,	30627
1474036140,	30657
1474036140,	30657
1474036201,	30657
1474036260,	30657
1474036261,	30657
1474036320,	30657
1474036380,	30657
1474036381,	30657
1474036440,	30657
1474036500,	30667
1474036501,	30667
1474036560,	30667
1474036621,	30667
1474036621,	30667
1474036681,	30667
1474036740,	30667
1474036740,	30667
1474036801,	30667
1474036860,	30667
1474036861,	30667
1474036920,	30667
1474036980,	30683
1474036981,	30683
1474037040,	30683
1474037101,	30693
1474037101,	30693
1474037161,	30693
1474037220,	30693
1474037220,	30693
1474037281,	30693
1474037340,	30693
1474037341,	30693
1474037400,	30693
1474037460,	30703
1474037461,	30703
1474037520,	30703
1474037580,	30713
1474037581,	30713
1474037640,	30713
1474037701,	30713
1474037701,	30713
1474037761,	30713
1474037820,	30713
1474037820,	30713
1474037881,	30713
1474037940,	30713
1474037940,	30713
1474038001,	30713
1474038060,	30713
1474038061,	30713
1474038120,	30713
1474038180,	30713
1474038181,	30713
1474038241,	30713
1474038300,	30813
1474038300,	30813
1474038361,	30813
1474038420,	30813
1474038421,	30813
1474038480,	30813
1474038540,	30813
1474038541,	30813
1474038600,	30813
1474038661,	30924
1474038661,	30924
1474038721,	30924
1474038780,	30924
1474038780,	30924
1474038841,	30924
1474038900,	30924
1474038902,	30924
1474038960,	30924
1474039020,	30924
1474039021,	30924
1474039080,	30924
1474039141,	30925
1474039141,	30925
1474039201,	30925
1474039260,	30925
1474039260,	30925
1474039321,	30925
1474039380,	30925
1474039381,	30925
1474039440,	30925
1474039501,	30936
1474039501,	30936
1474039561,	30936
1474039620,	30946
1474039621,	30946
1474039680,	30946
1474039741,	30946
1474039741,	30946
1474039800,	30946
1474039861,	31068
1474039861,	31068
1474039921,	31068
1474039980,	31098
1474039980,	31098
1474040041,	31098
1474040101,	31098
1474040102,	31098
1474040160,	31098
1474040220,	31108
1474040221,	31108
1474040280,	31108
1474040340,	31110
1474040341,	31110
1474040400,	31110
1474040461,	31152
1474040461,	31152
1474040521,	31152
1474040580,	31214
1474040581,	31214
1474040640,	31214
1474040700,	31214
1474040701,	31214
1474040760,	31214
1474040820,	31248
1474040821,	31248
1474040880,	31248
1474040941,	31278
1474040941,	31278
1474041001,	31278
1474041060,	31302
1474041060,	31302
1474041121,	31302
1474041180,	31302
1474041181,	31302
1474041240,	31302
1474041300,	31302
1474041301,	31302
1474041360,	31302
1474041420,	31362
1474041421,	31362
1474041480,	31362
1474041541,	31362
1474041541,	31362
1474041600,	31362
1474041661,	31392
1474041661,	31392
1474041721,	31392
1474041781,	31402
1474041781,	31402
1474041841,	31402
1474041901,	31548
1474041901,	31548
1474041961,	31548
1474042021,	31631
1474042021,	31631
1474042081,	31631
1474042141,	31646
1474042141,	31646
1474042200,	31646
1474042261,	31873
1474042261,	31873
1474042321,	31873
1474042380,	31985
1474042380,	31985
1474042441,	31985
1474042500,	32137
1474042500,	32137
1474042561,	32137
1474042620,	32563
1474042621,	32563
1474042680,	32563
1474042740,	32816
1474042741,	32816
1474042800,	32816
1474042860,	33190
1474042861,	33190
1474042920,	33190
1474042981,	33354
1474042981,	33354
1474043041,	33354
1474043100,	33924
1474043100,	33924
1474043161,	33924
1474043220,	33936
1474043220,	33936
1474043281,	33936
1474043340,	34083
1474043341,	34083
1474043400,	34083
1474043460,	34796
1474043461,	34796
1474043520,	34796
1474043580,	35685
1474043581,	35685
1474043640,	35685
1474043701,	37181
1474043701,	37181
1474043761,	37181
1474043820,	37519
1474043820,	37519
1474043881,	37519
1474043940,	37734
1474043940,	37734
1474044001,	37734
1474044060,	39030
1474044061,	39030
1474044120,	39030
1474044180,	39164
1474044181,	39164
1474044240,	39164
1474044300,	39408
1474044301,	39408
1474044360,	39408
1474044421,	39854
1474044421,	39854
1474044481,	39854
1474044540,	40057
1474044540,	40057
1474044601,	40057
1474044660,	40601
1474044661,	40601
1474044720,	40601
1474044780,	41043
1474044781,	41043
1474044840,	41043
1474044901,	41243
1474044901,	41243
1474044961,	41243
1474045020,	41579
1474045021,	41579
1474045081,	41579
1474045140,	41844
1474045140,	41844
1474045201,	41844
1474045260,	42214
1474045260,	42214
1474045321,	42214
1474045380,	42627
1474045381,	42627
1474045440,	42627
1474045500,	42895
1474045501,	42895
1474045560,	42895
1474045621,	43625
1474045621,	43625
1474045680,	43625
1474045741,	43851
1474045741,	43851
1474045801,	43851
1474045860,	44507
1474045860,	44507
1474045921,	44507
1474045980,	44681
1474045981,	44681
1474046040,	44681
1474046100,	46333
1474046101,	46333
1474046160,	46333
1474046220,	46508
1474046221,	46508
1474046280,	46508
1474046341,	46644
1474046341,	46644
1474046401,	46644
1474046460,	46697
1474046460,	46697
1474046521,	46697
1474046580,	46903
1474046580,	46903
1474046641,	46903
1474046700,	46923
1474046701,	46923
1474046760,	46923
1474046820,	47062
1474046821,	47062
1474046880,	47062
1474046940,	47072
1474046941,	47072
1474047000,	47072
1474047061,	47115
1474047061,	47115
1474047121,	47115
1474047180,	47226
1474047180,	47226
1474047241,	47226
1474047300,	47874
1474047300,	47874
1474047361,	47874
1474047420,	48571
1474047421,	48571
1474047480,	48571
1474047540,	48810
1474047541,	48810
1474047600,	48810
1474047660,	49006
1474047661,	49006
1474047720,	49006
1474047781,	49106
1474047781,	49106
1474047841,	49106
1474047900,	49276
1474047900,	49276
1474047961,	49276
1474048020,	49479
1474048020,	49479
1474048081,	49479
1474048140,	49553
1474048141,	49553
1474048200,	49553
1474048260,	49646
1474048261,	49646
1474048321,	49646
1474048380,	50227
1474048381,	50227
1474048440,	50227
1474048501,	50564
1474048501,	50564
1474048561,	50564
1474048620,	50894
1474048621,	50894
1474048680,	50894
1474048741,	50924
1474048741,	50924
1474048801,	50924
1474048860,	50950
1474048860,	50950
1474048921,	50950
1474048980,	51050
1474048981,	51050
1474049041,	51050
1474049100,	51233
1474049101,	51233
1474049160,	51233
1474049220,	51233
1474049221,	51233
1474049281,	51233
1474049340,	51333
1474049341,	51333
1474049400,	51333
1474049461,	51451
1474049461,	51451
1474049521,	51451
1474049580,	51641
1474049580,	51641
1474049641,	51641
1474049700,	51643
1474049700,	51643
1474049761,	51643
1474049820,	51649
1474049821,	51649
1474049880,	51649
1474049940,	51699
1474049941,	51699
1474050000,	51699
1474050060,	51714
1474050061,	51714
1474050120,	51714
1474050181,	51824
1474050181,	51824
1474050241,	51824
1474050300,	51834
1474050300,	51834
1474050361,	51834
1474050420,	51834
1474050420,	51834
1474050481,	51834
1474050540,	52094
1474050541,	52094
1474050600,	52094
1474050661,	52226
1474050661,	52226
1474050720,	52226
1474050781,	52266
1474050781,	52266
1474050841,	52266
1474050900,	52336
1474050900,	52336
1474050961,	52336
1474051020,	52389
1474051021,	52389
1474051080,	52389
1474051140,	52419
1474051141,	52419
1474051200,	52419
1474051260,	52570
1474051261,	52570
1474051321,	52570
1474051380,	52671
1474051380,	52671
1474051441,	52671
1474051500,	52903
1474051500,	52903
1474051561,	52903
1474051620,	52938
1474051621,	52938
1474051680,	52938
1474051740,	52960
1474051741,	52960
1474051800,	52960
1474051861,	52980
1474051861,	52980
1474051921,	52980
1474051980,	53010
1474051980,	53010
1474052041,	53010
1474052100,	53102
1474052100,	53102
1474052161,	53102
1474052220,	53234
1474052221,	53234
1474052280,	53234
1474052340,	53324
1474052341,	53324
1474052400,	53324
1474052461,	53340
1474052461,	53340
1474052521,	53340
1474052580,	53371
1474052580,	53371
1474052641,	53371
1474052700,	53484
1474052701,	53484
1474052760,	53484
1474052820,	53539
1474052821,	53539
1474052880,	53539
1474052940,	53619
1474052941,	53619
1474053000,	53619
1474053061,	53619
1474053061,	53619
1474053121,	53619
1474053180,	53619
1474053180,	53619
1474053241,	53619
1474053300,	53639
1474053300,	53639
1474053361,	53639
1474053420,	53639
1474053421,	53639
1474053480,	53639
1474053540,	53711
1474053541,	53711
1474053600,	53711
1474053660,	53810
1474053661,	53810
1474053720,	53810
1474053781,	53820
1474053781,	53820
1474053841,	53820
1474053900,	53981
1474053900,	53981
1474053961,	53981
1474054020,	53991
1474054020,	53991
1474054081,	53991
1474054140,	54011
1474054141,	54011
1474054200,	54011
1474054260,	54121
1474054261,	54121
1474054320,	54121
1474054380,	54153
1474054381,	54153
1474054440,	54153
1474054501,	54274
1474054501,	54274
1474054561,	54274
1474054620,	54304
1474054620,	54304
1474054681,	54304
1474054740,	54305
1474054740,	54305
1474054801,	54305
1474054860,	54355
1474054861,	54355
1474054920,	54355
1474054980,	54491
1474054981,	54491
1474055040,	54491
1474055101,	54522
1474055101,	54522
1474055161,	54522
1474055220,	54522
1474055220,	54522
1474055281,	54522
1474055340,	54532
1474055340,	54532
1474055401,	54532
1474055460,	54636
1474055461,	54636
1474055520,	54636
1474055580,	54685
1474055581,	54685
1474055640,	54685
1474055700,	54740
1474055701,	54740
1474055760,	54740
1474055821,	54850
1474055821,	54850
1474055880,	54850
1474055941,	54885
1474055941,	54885
1474056001,	54885
1474056060,	54885
1474056060,	54885
1474056121,	54885
1474056180,	54885
1474056181,	54885
1474056240,	54885
1474056300,	54885
1474056301,	54885
1474056360,	54885
1474056421,	54965
1474056421,	54965
1474056480,	54965
1474056541,	54975
1474056541,	54975
1474056601,	54975
1474056660,	54985
1474056660,	54985
1474056721,	54985
1474056780,	54985
1474056781,	54985
1474056840,	54985
1474056900,	54995
1474056901,	54995
1474056960,	54995
1474057020,	55035
1474057021,	55035
1474057080,	55035
1474057141,	55035
1474057141,	55035
1474057201,	55035
1474057260,	55135
1474057260,	55135
1474057321,	55135
1474057380,	55135
1474057380,	55135
1474057441,	55135
1474057500,	55135
1474057501,	55135
1474057560,	55135
1474057620,	55645
1474057621,	55645
1474057680,	55645
1474057741,	55798
1474057741,	55798
1474057801,	55798
1474057860,	55828
1474057860,	55828
1474057921,	55828
1474057980,	55828
1474057980,	55828
1474058041,	55828
1474058100,	55929
1474058101,	55929
1474058160,	55929
1474058220,	55959
1474058221,	55959
1474058280,	55959
1474058341,	55989
1474058341,	55989
1474058401,	55989
1474058460,	56024
1474058460,	56024
1474058521,	56024
1474058580,	56216
1474058580,	56216
1474058641,	56216
1474058700,	56226
1474058701,	56226
1474058760,	56226
1474058820,	56276
1474058821,	56276
1474058880,	56276
1474058940,	56306
1474058941,	56306
1474059000,	56306
1474059061,	56376
1474059061,	56376
1474059121,	56376
1474059180,	56526
1474059180,	56526
1474059241,	56526
1474059300,	56626
1474059300,	56626
1474059361,	56626
1474059420,	56626
1474059421,	56626
1474059480,	56626
1474059540,	56626
1474059541,	56626
1474059600,	56626
1474059660,	56636
1474059661,	56636
1474059720,	56636
1474059781,	56686
1474059781,	56686
1474059841,	56686
1474059900,	56686
1474059900,	56686
1474059961,	56686
1474060020,	56858
1474060020,	56858
1474060081,	56858
1474060140,	56888
1474060141,	56888
1474060200,	56888
1474060260,	57013
1474060261,	57013
1474060320,	57013
1474060380,	57043
1474060381,	57043
1474060440,	57043
1474060501,	57043
1474060501,	57043
1474060561,	57043
1474060620,	57183
1474060620,	57183
1474060681,	57183
1474060740,	57308
1474060740,	57308
1474060801,	57308
1474060860,	57684
1474060861,	57684
1474060920,	57684
1474060980,	58288
1474060981,	58288
1474061040,	58288
1474061100,	58406
1474061101,	58406
1474061160,	58406
1474061221,	58511
1474061221,	58511
1474061281,	58511
1474061340,	58969
1474061340,	58969
1474061401,	58969
1474061460,	59089
1474061460,	59089
1474061521,	59089
1474061580,	59339
1474061581,	59339
1474061640,	59339
1474061700,	59392
1474061701,	59392
1474061760,	59392
1474061820,	59432
1474061821,	59432
1474061880,	59432
1474061941,	59522
1474061941,	59522
1474062001,	59522
1474062060,	60140
1474062060,	60140
1474062121,	60140
1474062180,	60170
1474062181,	60170
1474062240,	60170
1474062300,	60440
1474062301,	60440
1474062360,	60440
1474062421,	60472
1474062421,	60472
1474062480,	60472
1474062541,	60502
1474062541,	60502
1474062601,	60502
1474062660,	60702
1474062660,	60702
1474062721,	60702
1474062780,	61252
1474062780,	61252
1474062841,	61252
1474062900,	61422
1474062901,	61422
1474062960,	61422
1474063020,	61422
1474063021,	61422
1474063080,	61422
1474063141,	61422
1474063141,	61422
1474063201,	61422
1474063260,	61552
1474063260,	61552
1474063321,	61552
1474063380,	61702
1474063380,	61702
1474063441,	61702
1474063500,	61762
1474063501,	61762
1474063560,	61762
1474063620,	61813
1474063621,	61813
1474063680,	61813
1474063740,	61813
1474063741,	61813
1474063800,	61813
1474063861,	61848
1474063861,	61848
1474063921,	61848
1474063981,	61894
1474063981,	61894
1474064041,	61894
1474064100,	61956
1474064100,	61956
1474064161,	61956
1474064220,	62008
1474064221,	62008
1474064280,	62008
1474064340,	62048
1474064341,	62048
1474064400,	62048
1474064460,	62060
1474064461,	62060
1474064520,	62060
1474064581,	62070
1474064581,	62070
1474064641,	62070
1474064700,	62080
1474064700,	62080
1474064761,	62080
1474064820,	62080
1474064820,	62080
1474064881,	62080
1474064940,	62090
1474064941,	62090
1474065000,	62090
1474065060,	62360
1474065061,	62360
1474065120,	62360
1474065181,	62410
1474065181,	62410
1474065240,	62410
1474065301,	62450
1474065301,	62450
1474065361,	62450
1474065420,	62550
1474065420,	62550
1474065481,	62550
1474065540,	62552
1474065541,	62552
1474065600,	62552
1474065660,	62612
1474065661,	62612
1474065720,	62612
1474065780,	62612
1474065781,	62612
1474065840,	62612
1474065901,	62759
1474065901,	62759
1474065961,	62759
1474066020,	62821
1474066020,	62821
1474066081,	62821
1474066140,	63071
1474066141,	63071
1474066201,	63071
1474066260,	63399
1474066261,	63399
1474066326,	63399
1474066380,	63511
1474066381,	63511
1474066442,	63511
1474066500,	63571
1474066500,	63571
1474066561,	63571
1474066621,	63744
1474066621,	63744
1474066681,	63744
1474066740,	63854
1474066741,	63854
1474066801,	63854
1474066860,	64011
1474066862,	64011
1474066920,	64011
1474066980,	64535
1474066981,	64535
1474067041,	64535
1474067100,	64553
1474067100,	64553
1474067161,	64553
1474067220,	64594
1474067221,	64594
1474067280,	64594
1474067340,	64694
1474067341,	64694
1474067401,	64694
1474067461,	64855
1474067461,	64855
1474067521,	64855
1474067581,	64855
1474067581,	64855
1474067641,	64855
1474067700,	64955
1474067701,	64955
1474067760,	64955
1474067821,	65065
1474067821,	65065
1474067881,	65065
1474067941,	65155
1474067942,	65155
1474068000,	65155
1474068060,	65256
1474068061,	65256
1474068120,	65256
1474068181,	65596
1474068182,	65596
1474068240,	65596
1474068301,	65729
1474068302,	65729
1474068360,	65729
1474068420,	65961
1474068421,	65961
1474068480,	65961
1474068541,	66054
1474068541,	66054
1474068601,	66054
1474068660,	66104
1474068660,	66104
1474068721,	66104
1474068781,	66126
1474068781,	66126
1474068842,	66126
1474068900,	66156
1474068900,	66156
1474068961,	66156
1474069020,	66201
1474069021,	66201
1474069080,	66201
1474069141,	66341
1474069141,	66341
1474069202,	66341
1474069260,	66521
1474069261,	66521
1474069321,	66521
1474069381,	67371
1474069381,	67371
1474069441,	67371
1474069500,	67419
1474069501,	67419
1474069560,	67419
1474069621,	67536
1474069621,	67536
1474069681,	67536
1474069740,	67671
1474069741,	67671
1474069800,	67671
1474069866,	67847
1474069867,	67847
1474069920,	67847
1474069980,	67879
1474069981,	67879
1474070040,	67879
1474070101,	67879
1474070101,	67879
1474070161,	67879
1474070220,	67909
1474070221,	67909
1474070281,	67909
1474070340,	67909
1474070341,	67909
1474070401,	67909
1474070461,	68039
1474070461,	68039
1474070522,	68039
1474070581,	68050
1474070581,	68050
1474070641,	68050
1474070701,	68126
1474070701,	68126
1474070762,	68126
1474070820,	68171
1474070820,	68171
1474070881,	68171
1474070940,	68281
1474070941,	68281
1474071001,	68281
1474071060,	68291
1474071061,	68291
1474071121,	68291
1474071181,	68291
1474071182,	68291
1474071240,	68291
1474071300,	68291
1474071301,	68291
1474071361,	68291
1474071420,	68301
1474071420,	68301
1474071481,	68301
1474071541,	68901
1474071542,	68901
1474071600,	68901
1474071660,	68901
1474071661,	68901
1474071720,	68901
1474071781,	68921
1474071781,	68921
1474071841,	68921
1474071901,	68953
1474071901,	68953
1474071961,	68953
1474072020,	69044
1474072021,	69044
1474072080,	69044
1474072141,	69044
1474072141,	69044
1474072201,	69044
1474072261,	69044
1474072261,	69044
1474072321,	69044
1474072380,	69174
1474072380,	69174
1474072441,	69174
1474072500,	69174
1474072501,	69174
1474072560,	69174
1474072620,	69174
