#start
# timestamp, 	data
1474218669.0,	121827
1474218722.0,	121837
1474218775.0,	121897
1474218828.0,	121938
1474218882.0,	121948
1474218935.0,	121959
1474218988.0,	121997
1474219095.0,	122012
1474219149.0,	122038
1474219203.0,	122063
1474219310.0,	122087
1474219363.0,	122127
1474219417.0,	122157
1474219470.0,	122186
1474219523.0,	122316
1474219630.0,	122346
1474219685.0,	122366
1474219739.0,	122677
1474219793.0,	122697
1474219846.0,	122707
1474219954.0,	122727
1474220007.0,	122767
1474220113.0,	122797
1474220168.0,	122817
1474220222.0,	122906
1474220275.0,	122916
1474220329.0,	122946
1474220490.0,	122956
1474220544.0,	122966
1474220659.0,	123086
1474220822.0,	123186
1474220877.0,	123187
1474220930.0,	123207
1474221042.0,	123217
1474221150.0,	123228
1474221314.0,	123278
1474221366.0,	123288
1474221420.0,	123338
1474221477.0,	123551
1474221639.0,	123601
1474221751.0,	123626
1474221808.0,	123756
1474221917.0,	123766
1474221971.0,	123796
1474222024.0,	123880
1474222137.0,	123928
1474222246.0,	123938
1474222301.0,	124271
1474222356.0,	124281
1474222463.0,	124322
1474222571.0,	124529
1474222624.0,	124791
1474222731.0,	124875
1474222784.0,	124885
1474222839.0,	124936
1474222893.0,	125075
1474222946.0,	125144
1474223107.0,	125184
1474223161.0,	125384
1474223215.0,	125734
1474223269.0,	125764
1474223323.0,	125768
1474223381.0,	125783
1474223434.0,	125803
1474223488.0,	125836
1474223596.0,	125866
1474223650.0,	125890
1474223704.0,	125922
1474223865.0,	125924
1474223919.0,	125947
1474223973.0,	125997
1474224027.0,	126017
1474224134.0,	126037
1474224188.0,	126104
1474224244.0,	126109
1474224297.0,	126139
1474224350.0,	126141
1474224403.0,	126172
1474224457.0,	126228
1474224510.0,	126328
1474224565.0,	126351
1474224674.0,	126447
1474224728.0,	126552
1474224782.0,	126632
1474224837.0,	126792
1474224889.0,	126796
1474224944.0,	127019
1474224997.0,	127119
1474225105.0,	127209
1474225212.0,	127265
1474225268.0,	127278
1474225326.0,	127298
1474225380.0,	127328
1474225433.0,	127383
1474225487.0,	127413
1474225542.0,	127463
1474225596.0,	127593
1474225651.0,	127600
1474225707.0,	127610
1474225815.0,	127710
1474226029.0,	127720
1474226191.0,	127760
